order_id,customer_id,order_date,product_id,category,price,quantity,payment_method,region,total_amount
5803,7428,2024-08-17,651,家電,16901,2,現金,福岡,33802
5804,7551,2024-07-04,446,家電,2040,4,クレジットカード,札幌,8160
5805,7320,2025-04-23,985,食品,12636,3,クレジットカード,札幌,37908
5806,9262,2024-06-25,686,書籍,16417,3,楽天ペイ,大阪,49251
5807,9105,2025-02-20,955,衣類,7013,2,PayPay,東京,14026
5808,6346,2024-05-22,571,衣類,16054,2,PayPay,東京,32108
5809,8837,2025-01-04,401,書籍,17119,3,クレジットカード,東京,51357
5810,6740,2024-12-25,551,書籍,2463,1,現金,札幌,2463
5811,5652,2025-02-17,420,衣類,12773,4,銀行振込,福岡,51092
5812,7569,2025-02-23,947,書籍,2865,1,現金,福岡,2865
5813,3975,2024-10-30,995,書籍,6308,3,現金,名古屋,18924
5814,7455,2025-01-18,645,食品,14510,2,楽天ペイ,札幌,29020
5815,5832,2024-11-30,688,家具,6247,2,現金,大阪,12494
5816,8568,2024-08-29,764,食品,6332,2,楽天ペイ,大阪,12664
5817,2530,2024-11-19,473,衣類,18928,3,銀行振込,福岡,56784
5818,1338,2024-11-22,522,家電,5610,1,銀行振込,名古屋,5610
5819,6863,2024-11-10,440,衣類,14645,4,銀行振込,大阪,58580
5820,4126,2025-03-30,833,書籍,18036,4,楽天ペイ,札幌,72144
5821,9192,2024-06-25,121,食品,5144,3,楽天ペイ,名古屋,15432
5822,3723,2024-07-13,123,書籍,7370,4,現金,札幌,29480
5823,9130,2024-10-14,660,書籍,6796,1,楽天ペイ,福岡,6796
5824,7411,2024-07-19,534,家電,8201,2,銀行振込,福岡,16402
5825,5123,2024-10-18,995,衣類,15200,1,楽天ペイ,札幌,15200
5826,5029,2025-01-22,596,食品,1553,4,現金,東京,6212
5827,5089,2024-12-07,163,家電,17161,1,銀行振込,福岡,17161
5828,2276,2024-09-18,296,家電,1943,4,クレジットカード,名古屋,7772
5829,2873,2024-07-20,722,食品,7022,1,銀行振込,大阪,7022
5830,8643,2024-12-28,538,食品,14483,3,現金,札幌,43449
5831,7113,2024-07-19,847,衣類,9508,3,楽天ペイ,名古屋,28524
5832,7333,2024-07-04,567,食品,3991,2,クレジットカード,福岡,7982
5833,7904,2024-11-13,391,家電,9051,1,楽天ペイ,札幌,9051
5834,1492,2025-04-15,731,衣類,10940,1,現金,大阪,10940
5835,2441,2024-07-28,846,食品,3650,4,現金,名古屋,14600
5836,9131,2025-03-24,426,書籍,13840,3,クレジットカード,名古屋,41520
5837,2461,2024-09-24,615,家電,11484,1,現金,東京,11484
5838,2841,2024-09-27,517,書籍,14591,2,現金,大阪,29182
5839,9580,2024-12-25,850,家具,18807,1,PayPay,大阪,18807
5840,6116,2025-04-09,284,食品,10703,4,銀行振込,福岡,42812
5841,6459,2025-02-15,331,衣類,17262,3,クレジットカード,大阪,51786
5842,2259,2024-05-21,549,食品,17316,4,クレジットカード,東京,69264
5843,5452,2024-07-30,490,家具,8814,3,現金,福岡,26442
5844,7949,2024-07-29,854,食品,19220,2,クレジットカード,福岡,38440
5845,7761,2025-02-09,740,書籍,12124,4,銀行振込,東京,48496
5846,5537,2024-06-22,731,家電,11358,3,楽天ペイ,札幌,34074
5847,1562,2024-07-08,700,衣類,18857,1,クレジットカード,札幌,18857
5848,7415,2025-04-21,874,家具,18051,1,PayPay,大阪,18051
5849,1984,2025-01-12,785,衣類,3659,1,クレジットカード,札幌,3659
5850,3052,2024-07-01,230,書籍,18814,4,現金,福岡,75256
5851,9946,2024-09-25,474,食品,9046,1,PayPay,名古屋,9046
5852,3902,2024-08-11,210,家具,4867,1,クレジットカード,東京,4867
5853,9909,2024-11-20,192,家電,10184,1,PayPay,東京,10184
5854,1354,2025-01-17,832,家具,9768,3,銀行振込,東京,29304
5855,1787,2024-05-31,473,書籍,9988,1,PayPay,札幌,9988
5856,8814,2025-02-14,840,家電,12533,2,PayPay,大阪,25066
5857,7280,2024-05-21,949,家具,4966,3,現金,大阪,14898
5858,5902,2024-07-21,765,衣類,13502,3,クレジットカード,名古屋,40506
5859,8015,2024-11-21,807,家電,2729,3,楽天ペイ,大阪,8187
5860,4318,2025-01-24,901,衣類,7550,2,楽天ペイ,札幌,15100
5861,4919,2025-02-13,336,衣類,10808,4,PayPay,東京,43232
5862,9610,2025-02-26,740,食品,7856,1,銀行振込,名古屋,7856
5863,9963,2025-01-24,625,書籍,15649,1,現金,大阪,15649
5864,8991,2025-01-12,155,家具,16898,1,楽天ペイ,大阪,16898
5865,2023,2025-03-18,495,衣類,6682,3,PayPay,福岡,20046
5866,9957,2024-05-31,858,書籍,18610,2,クレジットカード,大阪,37220
5867,7117,2024-09-16,827,家電,10689,3,現金,大阪,32067
5868,5059,2024-05-18,854,家具,5452,2,楽天ペイ,札幌,10904
5869,2471,2024-12-21,686,食品,16503,1,銀行振込,札幌,16503
5870,2735,2024-06-02,584,書籍,10862,4,PayPay,大阪,43448
5871,3821,2025-03-28,956,家電,15444,3,PayPay,東京,46332
5872,7809,2024-05-19,941,衣類,1428,2,銀行振込,東京,2856
5873,4096,2025-03-06,850,家電,15965,4,PayPay,福岡,63860
5874,4513,2024-11-12,122,衣類,3834,3,楽天ペイ,名古屋,11502
5875,8254,2025-04-17,526,家電,15406,2,現金,福岡,30812
5876,6435,2025-03-15,630,衣類,6206,3,楽天ペイ,名古屋,18618
5877,2211,2024-07-13,741,衣類,7574,4,銀行振込,福岡,30296
5878,6215,2024-08-01,370,家具,10614,2,PayPay,東京,21228
5879,7436,2024-05-16,376,家具,10259,2,楽天ペイ,東京,20518
5880,8391,2024-12-16,496,家具,1796,4,クレジットカード,東京,7184
5881,8667,2025-01-04,597,家電,8246,4,現金,東京,32984
5882,4658,2025-01-26,510,書籍,11970,4,銀行振込,名古屋,47880
5883,6818,2024-06-04,678,書籍,8394,1,現金,名古屋,8394
5884,4803,2024-05-22,761,家電,8899,2,銀行振込,福岡,17798
5885,1869,2024-10-27,687,衣類,19783,4,クレジットカード,大阪,79132
5886,4492,2024-05-24,238,食品,12752,1,現金,札幌,12752
5887,5672,2024-12-01,884,家電,17566,1,楽天ペイ,東京,17566
5888,4583,2024-10-03,345,家電,7509,2,楽天ペイ,大阪,15018
5889,3895,2025-04-30,245,書籍,14030,3,クレジットカード,大阪,42090
5890,7112,2025-03-19,145,書籍,7931,4,楽天ペイ,札幌,31724
5891,1891,2025-01-27,516,家具,10847,3,クレジットカード,東京,32541
5892,4650,2025-01-06,412,家電,7566,1,銀行振込,福岡,7566
5893,9497,2024-10-16,867,食品,12046,1,銀行振込,札幌,12046
5894,7729,2024-12-21,711,食品,14897,3,楽天ペイ,札幌,44691
5895,3816,2024-10-05,296,家具,12639,4,現金,名古屋,50556
5896,1529,2025-02-02,887,衣類,11635,4,現金,福岡,46540
5897,6408,2024-06-16,591,書籍,1599,4,楽天ペイ,名古屋,6396
5898,8976,2024-05-20,552,食品,15484,2,現金,大阪,30968
5899,8845,2024-09-09,970,衣類,12026,4,PayPay,札幌,48104
5900,3585,2025-04-20,949,家電,2021,1,銀行振込,東京,2021
5901,7600,2025-02-09,221,家電,12756,3,PayPay,札幌,38268
5902,5375,2024-08-04,296,家具,2853,2,銀行振込,東京,5706
5903,3230,2024-05-19,166,食品,6509,4,現金,東京,26036
5904,2415,2024-06-06,229,家電,11833,2,楽天ペイ,札幌,23666
5905,6633,2024-05-30,278,家電,5021,1,クレジットカード,名古屋,5021
5906,4424,2025-04-14,759,衣類,6035,3,PayPay,大阪,18105
5907,4743,2024-07-16,646,家具,4800,2,現金,東京,9600
5908,7639,2025-03-02,481,家電,13422,2,現金,東京,26844
5909,3802,2025-04-25,864,家具,9704,1,楽天ペイ,札幌,9704
5910,1718,2024-08-20,760,家具,3200,4,PayPay,大阪,12800
5911,5645,2024-08-21,745,家具,4145,4,楽天ペイ,大阪,16580
5912,6974,2025-02-27,119,食品,2971,1,PayPay,名古屋,2971
5913,6602,2024-06-06,644,家具,12208,4,楽天ペイ,札幌,48832
5914,3881,2024-12-11,592,家具,16289,3,楽天ペイ,大阪,48867
5915,2797,2024-07-31,227,家具,12471,4,銀行振込,福岡,49884
5916,1504,2024-11-30,494,食品,8415,4,楽天ペイ,福岡,33660
5917,2346,2025-03-28,764,食品,16866,1,銀行振込,福岡,16866
5918,2620,2024-10-31,864,家具,7838,1,PayPay,札幌,7838
5919,1023,2025-04-23,448,書籍,13213,2,クレジットカード,名古屋,26426
5920,1323,2024-10-06,327,家電,16097,1,クレジットカード,東京,16097
5921,7501,2024-08-18,165,食品,7057,3,銀行振込,東京,21171
5922,7991,2024-07-18,440,家具,12346,4,銀行振込,名古屋,49384
5923,4713,2025-01-07,411,衣類,18697,2,銀行振込,名古屋,37394
5924,7548,2024-05-22,972,食品,6060,2,現金,札幌,12120
5925,9215,2024-10-15,271,家具,11047,1,現金,東京,11047
5926,2196,2024-06-03,647,衣類,8619,2,楽天ペイ,福岡,17238
5927,6939,2024-10-04,748,衣類,4135,1,PayPay,大阪,4135
5928,8478,2025-04-14,408,書籍,12962,3,クレジットカード,名古屋,38886
5929,6676,2024-12-06,892,書籍,10747,3,PayPay,名古屋,32241
5930,5051,2025-04-24,395,家電,2091,1,PayPay,札幌,2091
5931,4219,2024-05-24,754,衣類,2362,4,楽天ペイ,大阪,9448
5932,7583,2025-04-17,243,家電,9494,4,楽天ペイ,福岡,37976
5933,4292,2024-08-06,221,書籍,3016,4,クレジットカード,札幌,12064
5934,5867,2024-11-02,233,衣類,2318,3,銀行振込,東京,6954
5935,6739,2024-10-02,517,家電,16679,2,現金,大阪,33358
5936,8180,2025-02-02,310,家具,19832,1,現金,東京,19832
5937,2429,2024-11-19,971,家電,6234,4,クレジットカード,大阪,24936
5938,5139,2025-02-13,483,食品,14117,1,PayPay,福岡,14117
5939,6841,2024-12-14,901,家具,5794,1,PayPay,福岡,5794
5940,2741,2024-09-05,770,家具,11711,4,PayPay,名古屋,46844
5941,4499,2024-11-08,771,衣類,1199,4,クレジットカード,大阪,4796
5942,6334,2024-06-29,236,食品,1228,1,PayPay,東京,1228
5943,7655,2024-11-19,221,家電,10532,2,PayPay,福岡,21064
5944,2489,2025-04-30,301,衣類,12897,4,PayPay,大阪,51588
5945,7941,2024-10-14,520,家具,7377,1,銀行振込,名古屋,7377
5946,3738,2024-07-03,828,衣類,9880,2,PayPay,大阪,19760
5947,2922,2025-04-27,653,書籍,4581,1,楽天ペイ,札幌,4581
5948,4252,2025-02-24,681,衣類,6632,3,PayPay,福岡,19896
5949,7645,2025-01-25,127,家具,8101,1,楽天ペイ,東京,8101
5950,2318,2024-12-06,226,食品,19124,2,現金,大阪,38248
5951,2579,2024-10-17,144,食品,5265,3,銀行振込,東京,15795
5952,5979,2025-03-05,923,書籍,15705,2,銀行振込,名古屋,31410
5953,1691,2025-01-11,373,食品,902,3,PayPay,東京,2706
5954,3152,2024-09-14,911,書籍,14421,3,現金,札幌,43263
5955,6456,2025-02-15,412,書籍,2903,1,銀行振込,大阪,2903
5956,8125,2025-02-24,141,書籍,13427,1,楽天ペイ,東京,13427
5957,6473,2024-05-19,159,家具,8671,2,PayPay,札幌,17342
5958,4294,2025-03-07,648,書籍,17312,3,楽天ペイ,札幌,51936
5959,7203,2024-11-13,735,食品,11420,2,楽天ペイ,札幌,22840
5960,6989,2024-12-12,115,家具,19839,3,クレジットカード,札幌,59517
5961,5363,2025-01-16,105,衣類,16083,3,楽天ペイ,福岡,48249
5962,1123,2025-01-26,710,衣類,6000,4,PayPay,大阪,24000
5963,7595,2025-01-30,129,衣類,2869,1,クレジットカード,東京,2869
5964,3671,2024-11-06,272,書籍,14886,4,クレジットカード,大阪,59544
5965,9552,2025-04-16,705,家電,6256,1,PayPay,大阪,6256
5966,3145,2025-04-29,473,家具,19969,4,楽天ペイ,東京,79876
5967,5366,2024-07-25,865,家電,11576,1,楽天ペイ,福岡,11576
5968,4878,2024-09-24,296,書籍,1845,4,銀行振込,大阪,7380
5969,8241,2024-11-08,613,家具,15053,4,現金,大阪,60212
5970,2079,2025-04-24,389,家電,8417,3,楽天ペイ,札幌,25251
5971,5663,2025-02-23,567,書籍,17599,3,楽天ペイ,大阪,52797
5972,5961,2024-06-27,823,書籍,3034,3,PayPay,福岡,9102
5973,6980,2024-05-23,445,家電,16921,4,銀行振込,東京,67684
5974,4690,2024-06-02,658,衣類,9472,1,クレジットカード,大阪,9472
5975,5317,2024-09-16,340,書籍,5535,2,クレジットカード,名古屋,11070
5976,1244,2024-08-09,639,食品,2027,1,楽天ペイ,福岡,2027
5977,5831,2024-07-26,499,家電,12897,1,現金,東京,12897
5978,6398,2024-08-01,698,衣類,5312,3,楽天ペイ,福岡,15936
5979,4880,2024-11-18,892,書籍,2515,1,現金,名古屋,2515
5980,6827,2025-02-01,182,食品,1834,4,クレジットカード,札幌,7336
5981,5643,2024-10-17,291,家電,10060,3,楽天ペイ,大阪,30180
5982,6365,2024-08-21,810,衣類,2891,1,PayPay,大阪,2891
5983,9471,2024-06-27,224,食品,7761,2,PayPay,札幌,15522
5984,1302,2024-10-23,888,食品,1592,3,クレジットカード,札幌,4776
5985,4306,2024-08-21,962,家具,5590,1,銀行振込,名古屋,5590
5986,9561,2024-11-19,521,書籍,15091,4,銀行振込,福岡,60364
5987,3388,2024-08-08,353,家電,17524,1,楽天ペイ,東京,17524
5988,6778,2025-02-12,809,家電,13114,1,PayPay,札幌,13114
5989,7601,2024-12-05,886,家電,14727,2,楽天ペイ,名古屋,29454
5990,3018,2024-06-18,776,衣類,914,1,クレジットカード,福岡,914
5991,9830,2025-03-02,823,家具,6536,3,クレジットカード,名古屋,19608
5992,7764,2025-04-30,981,衣類,17614,1,PayPay,名古屋,17614
5993,4567,2024-10-28,501,書籍,16187,2,現金,福岡,32374
5994,6595,2024-10-30,402,食品,12426,3,銀行振込,福岡,37278
5995,5425,2025-01-09,938,家電,9411,2,現金,東京,18822
5996,4431,2025-02-02,643,食品,7507,2,楽天ペイ,東京,15014
5997,7705,2024-09-08,750,食品,7390,4,PayPay,名古屋,29560
5998,5675,2024-11-23,631,書籍,4987,4,現金,大阪,19948
5999,1149,2024-11-17,829,家電,2353,1,クレジットカード,名古屋,2353
6000,7978,2024-11-12,625,食品,13223,4,PayPay,札幌,52892
6001,1493,2024-05-21,243,家具,3958,4,楽天ペイ,札幌,15832
6002,5527,2025-03-03,772,家電,17720,1,楽天ペイ,東京,17720
6003,5813,2025-02-20,693,家具,15077,3,PayPay,大阪,45231
6004,4823,2024-11-11,446,食品,4559,3,PayPay,札幌,13677
6005,1081,2025-04-22,208,家具,10231,4,現金,東京,40924
6006,9694,2024-05-24,448,書籍,12735,1,現金,東京,12735
6007,9353,2024-06-12,930,家電,1234,4,クレジットカード,福岡,4936
6008,7653,2025-03-22,230,書籍,11288,3,クレジットカード,大阪,33864
6009,8259,2024-05-27,699,書籍,2074,1,PayPay,福岡,2074
6010,6262,2024-06-13,440,衣類,11634,1,クレジットカード,福岡,11634
6011,8308,2024-07-01,169,書籍,6532,3,楽天ペイ,札幌,19596
6012,6834,2024-09-09,139,家具,8946,1,クレジットカード,札幌,8946
6013,3476,2024-10-11,688,家電,9057,2,楽天ペイ,名古屋,18114
6014,6039,2024-05-06,550,食品,10413,2,楽天ペイ,福岡,20826
6015,3213,2024-09-21,935,食品,10635,1,クレジットカード,東京,10635
6016,6848,2024-09-21,792,食品,3215,4,PayPay,東京,12860
6017,2902,2025-02-17,226,衣類,5596,2,PayPay,東京,11192
6018,3360,2025-04-28,479,家電,16261,1,銀行振込,大阪,16261
6019,5566,2024-11-22,355,食品,4524,3,銀行振込,札幌,13572
6020,7226,2024-06-12,680,家具,1037,1,クレジットカード,札幌,1037
6021,1852,2024-12-19,389,家電,11484,2,銀行振込,東京,22968
6022,2406,2024-05-14,979,書籍,12715,2,楽天ペイ,福岡,25430
6023,9551,2025-02-16,863,書籍,15348,4,クレジットカード,東京,61392
6024,8524,2024-11-19,944,家電,17094,2,クレジットカード,札幌,34188
6025,7896,2024-06-08,160,食品,19247,1,現金,東京,19247
6026,2711,2024-07-24,698,食品,9642,2,楽天ペイ,札幌,19284
6027,2677,2024-08-29,838,食品,8911,4,クレジットカード,大阪,35644
6028,1679,2024-06-23,820,家電,9897,4,クレジットカード,名古屋,39588
6029,5170,2024-08-06,670,食品,14775,4,現金,東京,59100
6030,9249,2024-09-07,865,食品,7648,1,銀行振込,大阪,7648
6031,4534,2025-01-30,866,食品,4181,1,現金,福岡,4181
6032,9950,2025-04-20,475,家電,14378,4,現金,東京,57512
6033,8759,2024-12-06,205,家具,5512,3,クレジットカード,大阪,16536
6034,5806,2024-06-10,173,家電,18614,1,銀行振込,札幌,18614
6035,8921,2025-02-01,284,家電,2723,4,現金,福岡,10892
6036,6180,2025-01-03,972,食品,3796,1,楽天ペイ,大阪,3796
6037,5811,2024-10-23,152,書籍,8359,4,クレジットカード,東京,33436
6038,5926,2024-05-26,215,書籍,15685,2,PayPay,福岡,31370
6039,4573,2024-07-01,970,食品,7126,1,現金,札幌,7126
6040,6015,2024-07-13,399,家電,18219,1,現金,福岡,18219
6041,9713,2024-05-22,937,食品,2109,3,楽天ペイ,東京,6327
6042,4407,2024-06-14,965,衣類,3201,3,クレジットカード,福岡,9603
6043,7034,2025-04-14,693,家電,4860,1,銀行振込,大阪,4860
6044,1999,2024-12-27,660,衣類,7583,2,銀行振込,大阪,15166
6045,1660,2024-12-03,710,食品,13593,2,銀行振込,大阪,27186
6046,7888,2025-04-21,140,書籍,8752,2,PayPay,札幌,17504
6047,6175,2024-10-11,656,衣類,19072,4,現金,福岡,76288
6048,6835,2024-07-16,730,衣類,11907,4,現金,福岡,47628
6049,5824,2024-12-31,515,家具,3724,2,楽天ペイ,大阪,7448
6050,8996,2024-09-10,555,家電,11008,1,楽天ペイ,福岡,11008
6051,2013,2025-01-17,911,食品,11826,3,クレジットカード,東京,35478
6052,4470,2024-06-13,311,衣類,19264,2,現金,大阪,38528
6053,8587,2025-05-02,845,家電,11857,2,PayPay,福岡,23714
6054,6852,2024-12-03,673,食品,5382,3,銀行振込,福岡,16146
6055,5251,2025-04-19,448,家具,9272,3,楽天ペイ,大阪,27816
6056,5200,2025-01-13,503,家電,15877,1,クレジットカード,札幌,15877
6057,1701,2024-08-21,878,衣類,9520,3,PayPay,東京,28560
6058,2384,2025-02-26,526,家電,14870,2,銀行振込,東京,29740
6059,2024,2025-03-13,927,家具,18557,3,クレジットカード,福岡,55671
6060,6024,2024-07-28,783,家具,19378,1,銀行振込,東京,19378
6061,9043,2024-06-24,104,家具,11285,2,PayPay,福岡,22570
6062,9865,2025-01-20,700,書籍,8336,2,現金,大阪,16672
6063,1702,2025-01-31,409,家電,12261,4,楽天ペイ,福岡,49044
6064,3220,2024-10-19,836,家具,19696,4,楽天ペイ,名古屋,78784
6065,2794,2025-04-13,544,衣類,14385,1,銀行振込,大阪,14385
6066,5135,2025-05-04,479,書籍,8282,1,楽天ペイ,名古屋,8282
6067,5922,2025-03-21,865,衣類,14949,4,クレジットカード,札幌,59796
6068,5722,2024-12-08,793,家電,9664,2,クレジットカード,名古屋,19328
6069,3436,2024-12-01,432,食品,10868,2,銀行振込,札幌,21736
6070,7973,2024-11-09,120,家電,11980,4,楽天ペイ,大阪,47920
6071,9286,2025-02-19,483,家電,10589,1,楽天ペイ,札幌,10589
6072,2640,2024-11-21,429,衣類,14357,2,PayPay,大阪,28714
6073,9583,2024-10-10,104,家具,4174,1,クレジットカード,東京,4174
6074,4315,2024-11-23,127,家具,10059,2,現金,名古屋,20118
6075,3255,2025-03-28,472,衣類,8159,3,クレジットカード,名古屋,24477
6076,1575,2024-07-28,285,食品,9150,2,PayPay,東京,18300
6077,2456,2024-06-21,429,家電,17786,3,現金,大阪,53358
6078,7615,2024-09-23,833,家具,15605,2,クレジットカード,札幌,31210
6079,7083,2025-03-22,900,家具,1325,4,現金,福岡,5300
6080,5564,2024-11-02,112,食品,16831,2,銀行振込,札幌,33662
6081,1698,2025-01-13,382,衣類,8797,4,楽天ペイ,札幌,35188
6082,5585,2024-05-27,321,食品,3159,4,銀行振込,大阪,12636
6083,1937,2024-10-07,895,家電,6856,3,クレジットカード,東京,20568
6084,1602,2025-04-01,836,衣類,3199,1,銀行振込,福岡,3199
6085,8759,2024-10-12,421,書籍,15609,3,現金,東京,46827
6086,5306,2024-07-08,124,家具,7154,3,銀行振込,大阪,21462
6087,5769,2025-02-04,989,書籍,16439,1,クレジットカード,札幌,16439
6088,2479,2024-06-25,697,衣類,17639,3,現金,大阪,52917
6089,7641,2024-12-28,448,家具,5287,3,現金,福岡,15861
6090,6523,2024-12-25,858,衣類,2425,1,現金,名古屋,2425
6091,1766,2024-06-02,492,食品,17165,3,銀行振込,大阪,51495
6092,2415,2024-08-22,236,食品,9895,1,クレジットカード,福岡,9895
6093,7281,2024-08-29,813,家電,11297,1,現金,福岡,11297
6094,9638,2024-05-08,464,書籍,19278,2,PayPay,名古屋,38556
6095,4909,2025-04-21,336,衣類,14158,1,クレジットカード,福岡,14158
6096,1198,2025-02-04,956,家具,8682,2,銀行振込,名古屋,17364
6097,3664,2025-03-31,693,書籍,8108,3,PayPay,大阪,24324
6098,8455,2024-06-24,947,衣類,15047,2,銀行振込,福岡,30094
6099,6902,2024-05-11,192,食品,2841,4,現金,東京,11364
6100,4360,2024-07-09,983,衣類,5646,1,楽天ペイ,札幌,5646
6101,5573,2024-09-07,171,書籍,11419,2,現金,福岡,22838
6102,1107,2024-05-30,617,家電,3568,1,楽天ペイ,東京,3568
6103,7834,2024-12-25,415,食品,5424,2,現金,大阪,10848
6104,2416,2024-11-12,535,家具,17250,2,PayPay,札幌,34500
6105,1107,2025-05-03,872,書籍,16962,1,楽天ペイ,名古屋,16962
6106,4904,2025-01-31,881,食品,546,1,銀行振込,福岡,546
6107,6285,2024-07-19,730,家具,19822,2,楽天ペイ,東京,39644
6108,4858,2024-07-17,236,家電,7961,1,楽天ペイ,札幌,7961
6109,9576,2024-09-15,895,書籍,1958,1,銀行振込,札幌,1958
6110,8108,2024-06-06,606,衣類,14625,1,現金,福岡,14625
6111,6909,2025-04-08,478,家具,15053,1,銀行振込,名古屋,15053
6112,7177,2025-03-05,583,衣類,14395,4,楽天ペイ,福岡,57580
6113,3503,2025-03-30,831,衣類,11906,4,クレジットカード,札幌,47624
6114,5354,2024-11-08,624,家電,7830,2,銀行振込,札幌,15660
6115,5195,2024-12-14,423,家電,16909,1,楽天ペイ,名古屋,16909
6116,2217,2024-06-16,598,書籍,3396,4,クレジットカード,名古屋,13584
6117,2452,2024-12-26,860,家具,793,1,現金,福岡,793
6118,1455,2024-11-27,220,書籍,17907,1,クレジットカード,名古屋,17907
6119,3473,2025-03-09,861,家具,13818,4,銀行振込,大阪,55272
6120,2815,2025-04-18,935,家具,8998,4,PayPay,名古屋,35992
6121,4749,2024-07-23,772,書籍,14393,2,銀行振込,福岡,28786
6122,5615,2024-05-08,146,食品,19719,1,現金,名古屋,19719
6123,3628,2024-12-09,464,書籍,9211,3,楽天ペイ,名古屋,27633
6124,3944,2025-03-21,159,食品,1733,1,銀行振込,東京,1733
6125,5421,2024-07-20,470,書籍,10637,4,PayPay,東京,42548
6126,9006,2024-08-18,514,書籍,10001,2,銀行振込,福岡,20002
6127,7296,2024-08-14,914,衣類,3502,3,銀行振込,名古屋,10506
6128,3589,2025-03-16,232,書籍,10726,4,銀行振込,大阪,42904
6129,6462,2024-06-20,113,食品,17938,2,現金,札幌,35876
6130,8333,2024-08-25,155,家電,8268,4,現金,大阪,33072
6131,9642,2024-06-22,280,食品,9902,4,現金,東京,39608
6132,2102,2024-12-18,523,書籍,2241,4,現金,札幌,8964
6133,9866,2024-10-20,712,食品,16571,3,クレジットカード,札幌,49713
6134,9939,2024-08-15,892,書籍,16667,1,銀行振込,東京,16667
6135,6772,2024-05-30,154,家具,18724,3,現金,東京,56172
6136,1214,2024-11-01,568,家具,5161,4,銀行振込,名古屋,20644
6137,6158,2024-05-22,138,書籍,8497,2,銀行振込,名古屋,16994
6138,1793,2025-02-18,626,食品,14929,4,銀行振込,東京,59716
6139,7359,2024-11-18,463,家具,19187,2,PayPay,大阪,38374
6140,3008,2024-06-28,708,食品,7589,1,PayPay,大阪,7589
6141,7348,2025-01-17,790,食品,12611,3,現金,大阪,37833
6142,7355,2025-04-12,734,衣類,14552,3,現金,札幌,43656
6143,6228,2024-09-23,989,書籍,19264,3,PayPay,名古屋,57792
6144,8684,2025-03-22,793,衣類,14359,1,PayPay,名古屋,14359
6145,8369,2024-07-19,616,食品,3665,4,現金,福岡,14660
6146,3891,2024-07-28,612,家具,15517,4,クレジットカード,福岡,62068
6147,2665,2025-03-01,220,書籍,8660,3,クレジットカード,福岡,25980
6148,1968,2024-12-12,225,衣類,14536,4,クレジットカード,大阪,58144
6149,6346,2025-03-07,171,家電,9589,3,現金,札幌,28767
6150,9056,2024-12-08,595,書籍,5836,1,PayPay,福岡,5836
6151,4161,2024-10-02,832,書籍,16120,2,PayPay,札幌,32240
6152,4882,2024-12-26,984,家電,19797,3,銀行振込,東京,59391
6153,1064,2025-01-16,256,衣類,15492,1,クレジットカード,東京,15492
6154,1134,2025-04-08,730,衣類,19781,1,現金,大阪,19781
6155,6061,2024-10-02,539,書籍,17669,3,PayPay,福岡,53007
6156,2374,2024-05-22,658,書籍,16522,4,現金,福岡,66088
6157,9015,2025-03-03,896,家電,1592,3,現金,札幌,4776
6158,3821,2025-01-01,270,家具,3452,3,PayPay,福岡,10356
6159,5347,2024-12-03,523,衣類,10666,4,楽天ペイ,名古屋,42664
6160,8272,2025-04-24,101,食品,15494,4,クレジットカード,名古屋,61976
6161,2103,2024-07-28,778,衣類,12521,4,現金,大阪,50084
6162,3213,2024-07-31,902,食品,15046,1,現金,札幌,15046
6163,3823,2024-06-07,200,家具,7060,3,クレジットカード,札幌,21180
6164,4582,2024-07-16,826,衣類,17399,4,PayPay,福岡,69596
6165,4990,2025-02-21,879,家電,13945,2,クレジットカード,東京,27890
6166,4652,2024-08-13,695,書籍,17303,4,銀行振込,東京,69212
6167,2199,2025-01-21,788,衣類,2631,4,クレジットカード,福岡,10524
6168,6104,2024-06-25,924,衣類,2669,2,クレジットカード,東京,5338
6169,4588,2025-03-27,469,衣類,9848,4,PayPay,大阪,39392
6170,3564,2024-09-01,717,書籍,10124,2,クレジットカード,名古屋,20248
6171,7147,2025-03-05,599,家電,7503,2,銀行振込,名古屋,15006
6172,5960,2024-10-13,179,衣類,4817,1,銀行振込,札幌,4817
6173,2801,2024-10-26,910,衣類,16665,4,現金,東京,66660
6174,2838,2024-12-20,655,家電,7002,2,PayPay,名古屋,14004
6175,3329,2024-09-25,196,書籍,12814,3,現金,札幌,38442
6176,3242,2024-10-04,446,食品,11269,2,クレジットカード,名古屋,22538
6177,9115,2024-07-05,149,食品,11151,1,楽天ペイ,福岡,11151
6178,4063,2024-07-24,570,衣類,5719,3,現金,大阪,17157
6179,2586,2025-02-25,250,家具,10406,2,クレジットカード,福岡,20812
6180,9656,2024-05-08,153,家電,15202,3,クレジットカード,札幌,45606
6181,8291,2025-01-09,745,衣類,10122,1,PayPay,名古屋,10122
6182,3087,2024-09-25,621,家電,16046,4,銀行振込,名古屋,64184
6183,5092,2024-11-09,383,食品,7623,1,PayPay,大阪,7623
6184,7826,2024-10-26,367,家電,19164,3,PayPay,福岡,57492
6185,3621,2025-04-05,739,書籍,16890,1,楽天ペイ,札幌,16890
6186,4006,2025-05-06,502,食品,18747,3,PayPay,福岡,56241
6187,6658,2025-04-03,430,食品,6314,3,楽天ペイ,福岡,18942
6188,3296,2025-04-26,788,食品,5553,3,楽天ペイ,札幌,16659
